VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariation;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;FuelConsumptionAverage;RoadSurface;Traffic;DrivingStyle
29;21;2;20;98;114;2137;15,86;37;12,96;1;1;2
37;21;0;20;97;106;1595;9,83;32;14,57;1;1;2
37;21;0;24;98;104;1603;10,43;33;14,54;1;1;2
41;21;3;59;97;150;1763;26,78;36;9,46;1;1;2
24;21;0;22;84;114;1753;18,78;28;17,46;1;1;1
41;21;3;79;84;170;1923;35,21;38;19,13;1;1;2
21;21;1;27;84;109;1473;15,60;28;17,57;1;1;1
20;21;0;16;84;108;1465;15,60;28;17,57;1;1;1
41;21;0;18;61;106;837,5;18,11;42;14,07;2;1;2
8;21;-5;24;84;101;878;8,67;26;16,53;1;1;1
40;21;2;70;28;125;1668;24,80;35;19,02;1;1;2
16;21;5;64;97;108;1065;11,37;32;13,94;1;1;2
37;21;2;10;97;111;1583;10,43;32;14,55;1;1;2
33;21;-6;12;97;107;1145;15,17;28;18,27;1;1;2
38;21;0;27;98;105;1625;11,03;33;14,52;1;1;2
2;21;-2;26;98;100;798;4,88;32;12,32;1;1;2
32;21;0;98;95;108;1046;9,24;45;12,54;1;1;2
35;21;4;60;97;159;1842;31,18;38;11,25;1;1;2
24;21;0;18;84;114;1768;19,03;28;17,42;1;1;1
11;21;-4;27;85;101;854;8,62;26;17,81;1;1;1
40;21;1;64;54;134;1847;28,06;34;24,01;1;1;1
45;21;2;35;98;139;1946;17,87;36;9,53;1;1;2
31;21;1;80;96;134;1641;24,42;38;11,23;1;1;2
23;21;4;30;97;120;1779;14,71;43;21,71;1;1;2
63;21;1;69;94;166;2073;32,31;27;24,05;1;1;1
41;21;5;69;61;121;1800;21,94;43;14,10;2;1;2
38;21;4;77;97;139;1614;23,78;36;9,41;1;1;2
2;21;-2;24;97;100;826;6,15;31;13,62;1;1;2
20;21;2;49;98;134;1839;20,52;43;17,52;1;1;1
36;21;1;10;97;126;1582;12,07;34;14,51;1;1;2
42;21;7;60;97;173;2026;33,81;38;11,29;1;1;2
8;21;-3;49;60;102;1089;8,16;32;24,24;1;1;2
11;21;0;21;73;101;1534;9,29;37;18,35;1;1;1
36;21;0;75;61;125;1725;21,61;41;14,10;2;1;2
19;21;4;37;68;113;1515;18,04;38;20,94;1;1;1
25;21;1;33;84;121;1832;19,03;28;17,42;1;1;1
30;21;5;76;96;140;1777;19,87;39;11,20;1;1;2
38;21;0;17;98;104;1613;14,32;33;14,53;1;1;2
45;21;4;75;85;189;2073;41,37;39;19,16;1;1;2
35;21;2;17;97;118;1499;18,04;34;14,47;1;1;2
45;21;-1;14;98;118;1934;20,45;28;19,03;1;1;1
33;21;0;19;97;105;912;11,44;28;18,27;1;1;2
13;21;-4;22;84;102;891;8,74;26;16,45;1;1;1
47;22;5;51;97;171;2177;39,22;38;11,32;1;1;2
15;22;-3;24;85;101;880;8,67;26;17,73;1;1;1
47;22;2;46;98;130;1998;18,72;35;9,56;1;1;2
25;22;0;35;84;132;1973;25,04;29;17,41;1;1;1
39;22;2;39;61;119;1680;12,55;37;22,53;1;1;2
18;22;3;58;98;120;1595;15,31;42;17,51;1;1;1
23;22;-2;14;95;108;1383;16,77;52;15,50;3;1;2
12;22;1;16;73;101;1628;10,79;38;18,36;1;1;1
28;22;-1;21;98;115;2211;16,37;38;13,03;1;1;2
34;22;3;77;97;127;1454;19,37;36;9,37;1;1;2
36;22;1;57;58;115;1580;19,51;36;26,64;1;1;1
33;22;0;9;98;115;2306;18,04;35;17,55;1;1;2
48;22;1;20;56;121;2022;22,07;35;26,36;1;1;2
33;22;2;38;97;141;2460;23,69;35;14,38;1;1;2
33;22;2;84;97;130;2040;22,56;29;14,75;1;1;2
26;22;4;25;97;117;1933;15,67;43;21,69;1;1;2
27;22;2;27;85;137;2060;28,38;29;17,45;1;1;1
31;22;4;34;97;164;2250;39,82;30;14,73;1;1;2
18;22;-1;15;85;102;894;10,60;27;17,69;1;1;1
51;22;3;29;97;168;2326;32,68;39;11,40;1;1;2
11;22;-2;29;60;100;1232;8,62;35;24,18;1;1;2
23;22;3;25;68;112;1678;11,97;36;20,91;1;1;1
49;22;4;100;85;232;2294;61,23;39;19,22;1;1;2
32;22;0;82;95;108;1338,5;17,44;44;12,59;1;1;2
31;22;-5;17;98;106;1082;11,30;40;17,00;1;1;1
27;22;5;45;96;147;2011;32,89;29;14,70;1;1;2
43;22;4;62;54;149;1960;32,22;34;24,00;1;1;1
15;22;2;77;98;111;1311;10,43;45;17,44;1;1;1
2;22;-3;26;96;100;813;4,63;31;16,47;1;1;2
11;22;1;24;72;100;1574;10,70;37;18,36;1;1;1
49;22;2;45;98;137;2092;25,17;35;9,59;1;1;2
28;22;2;19;85;125;2108;23,52;29;17,47;1;1;1
25;22;0;7;98;107;1724;13,98;34;18,00;1;1;2
4;22;-3;27;98;100;843;4,97;31;12,32;1;1;2
11;22;-5;62;97;101;957;5,14;34;13,87;1;1;1
22;22;5;54;96;124;1675;24,39;28;14,66;1;1;2
43;22;4;49;28;114;1793,5;25,66;37;19,03;1;1;2
24;22;1;14;98;107;1746;11,51;34;17,93;1;1;2
23;22;2;18;98;108;1699;12,07;34;17,90;1;1;2
20;22;0;9;85;105;1324;14,08;27;17,67;1;1;1
60;22;2;60;91;160;1919;30,58;35;23,43;1;1;1
45;22;0;20;83;109;1830;18,19;38;13,46;3;2;2
29;22;1;18;85;121;2101;23,28;29;17,49;1;1;1
55;22;4;9;98;141;2388;22,22;36;11,43;1;1;2
21;22;0;32;98;106;1578;10,29;34;17,87;1;1;2
31;22;2;73;97;161;1974;21,30;38;9,34;1;1;2
45;22;-2;53;83;111;1834;17,77;39;13,47;3;2;2
35;22;-1;47;59;120;1640;13,33;37;26,31;1;1;1
20;22;-2;12;85;109;1445;13,78;27;17,62;1;1;1
21;22;1;21;98;107;1532;10,89;33;17,86;1;1;2
30;22;1;16;85;122;2091;22,85;28;17,50;1;1;1
45;22;0;16;98;117;1913;19,54;28;19,06;1;1;1
29;22;1;10;97;117;2291;17,50;38;13,10;1;1;2
10;22;0;25;72;100;1465;9,54;37;18,37;1;1;1
22;22;-2;22;85;108;1431;16,06;27;17,56;1;1;1
29;22;0;8;85;115;1995;20,53;28;17,50;1;1;1
20;22;0;22;84;109;1472;14,08;28;16,35;1;1;1
43;22;2;65;83;122;1899,5;21,02;42;13,48;3;2;2
24;22;1;31;68;105;1744;11,16;35;20,86;1;1;1
54;22;5;100;86;230;2558;53,71;39;19,28;1;1;2
28;22;2;25;97;116;2082;15,60;43;21,66;1;1;2
19;22;6;31;98;119;1575;16,90;35;17,75;1;1;2
41;22;3;71;83;123;1819,5;20,83;41;13,48;3;2;2
25;22;-6;18;98;102;1000;6,39;39;16,92;1;1;1
39;22;0;7;61;104;1618;16,20;36;22,42;1;1;2
12;22;1;17;60;105;1827;14,15;35;24,08;1;1;2
28;22;0;13;71;106;1901;13,26;34;21,55;1;1;2
9;22;9;36;98;117;2063;15,52;44;17,17;1;1;1
13;22;4;79;98;117;1408;12,63;36;17,67;1;1;2
20;22;0;24;84;107;1434;15,74;28;16,31;1;1;1
39;22;5;71;83;120;1711,5;19,55;40;13,36;3;2;2
27;22;-1;16;71;104;1873;12,39;34;21,53;1;1;2
33;22;2;10;86;114;2394;19,25;47;22,20;1;1;2
34;22;2;78;95;121;1478,5;18,69;46;12,65;1;1;2
64;22;2;54;94;177;2118;38,55;28;24,02;1;1;1
26;22;0;15;71;103;1769;17,65;34;21,56;1;1;2
44;22;1;58;55;162;2065;35,38;34;24,00;1;1;1
26;22;0;18;71;104;1857;12,15;34;21,52;1;1;2
10;22;0;25;72;100;1397;8,23;36;18,38;1;1;1
4;22;-1;24;96;101;843;4,87;32;16,47;1;1;2
11;22;2;29;60;105;1683;12,97;34;24,03;1;1;2
1;22;-3;27;88;98;807;4,97;42;21,96;1;1;2
33;22;0;72;83;116;1585;18,16;39;13,28;3;2;2
7;22;-6;24;98;101;848;4,90;31;12,32;1;1;2
51;22;2;39;98;148;2174;25,64;36;9,61;1;1;2
20;22;0;23;84;108;1426;15,29;28;16,26;1;1;1
28;22;0;36;96;163;2341;40,26;31;16,09;1;1;2
9;22;2;25;60;104;1498;12,82;33;23,97;1;1;2
55;22;0;11;98;118;2346;21,06;36;11,56;1;1;2
34;22;1;6;86;107;2286;18,50;46;22,13;1;1;2
29;23;5;35;97;162;2100;36,47;38;9,31;1;1;2
4;23;-4;25;88;98;828;5,36;41;21,96;1;1;2
28;23;-1;11;97;114;2269;16,51;37;13,17;1;1;2
27;23;4;16;96;119;2014;17,17;37;9,95;1;1;2
25;23;1;26;68;105;1834;14,27;35;20,84;1;1;1
34;23;2;70;96;135;1598;22,96;28;16,17;1;1;2
7;23;-2;50;60;101;1090;9,30;32;23,90;1;1;2
16;23;0;7;97;103;957;10,04;34;13,84;1;1;1
8;23;-3;27;88;98;852;5,12;40;21,96;1;1;2
9;23;1;25;72;99;1374;8,28;37;18,40;1;1;1
10;23;-1;43;98;116;1380;13,52;33;17,54;1;1;2
33;23;1;74;83;114;1481;17,66;38;13,20;3;2;2
11;23;-7;27;88;99;877;4,80;40;21,90;1;1;2
2;23;-2;26;97;101;805;5,69;31;12,27;1;1;2
29;23;-1;17;86;109;2085;17,17;46;22,15;1;1;2
20;23;3;22;84;107;1397;15,07;28;16,19;1;1;1
30;23;1;17;97;114;2161;15,65;42;21,63;1;1;2
60;23;6;74;86;181;2717;43,74;38;19,31;1;1;2
37;23;3;52;96;141;1721;24,78;28;16,22;1;1;2
55;23;0;14;98;114;2316;19,10;36;11,61;1;1;2
9;23;-3;38;60;100;1090;6,62;33;23,83;1;1;2
45;23;0;33;29;105;1798;22,38;33;17,00;1;1;2
41;23;1;41;95;119;1792;16,64;34;15,23;1;1;2
17;23;0;24;84;107;1333;13,13;28;16,13;1;1;1
27;23;1;25;95;104;1705,5;20,05;53;14,60;3;1;2
11;23;-4;24;98;103;873;7,67;29;17,50;1;1;2
32;23;0;83;83;109;1371;17,66;40;13,20;3;2;2
44;23;0;54;55;165;2140;24,53;34;23,87;1;1;1
17;23;-5;30;98;102;1063;9,78;38;16,89;1;1;1
8;23;1;27;72;100;1226;8,88;37;18,41;1;1;1
40;23;2;32;96;138;1789;23,78;28;16,25;1;1;2
6;23;0;25;96;101;858;5,91;31;16,47;1;1;2
13;23;-1;15;60;105;1551;14,15;36;23,71;1;1;2
13;23;-9;21;98;101;879;6,73;31;12,24;1;1;2
54;23;0;12;98;113;2324;18,79;36;11,65;1;1;2
36;23;2;77;94;124;1601;19,58;48;12,67;1;1;2
2;23;-2;31;74;100;800;5,60;31;19,21;1;1;2
27;23;1;7;68;107;1927;14,82;36;20,83;1;1;1
62;23;2;55;91;159;1972;30,79;35;23,38;1;1;1
15;23;0;18;60;108;1985;16,28;37;23,66;1;1;2
0;23;-2;25;97;100;802;4,49;38;20,34;1;1;2
29;23;1;17;97;111;2241;16,73;37;13,23;1;1;2
15;23;-3;23;98;102;881;4,68;32;17,50;1;1;2
17;23;-1;19;84;106;1321;14,83;28;16,07;1;1;1
53;23;2;29;98;143;2248;20,58;35;9,63;1;1;2
12;23;-5;22;98;100;854;4,99;37;16,89;1;1;1
42;23;2;17;96;130;1790;17,94;28;16,26;1;1;2
7;23;7;38;72;101;1226;7,21;35;18,42;1;1;1
14;23;1;18;60;111;1985;18,31;37;23,59;1;1;2
1;23;-2;29;62;100;811;5,16;33;23,26;1;1;2
4;23;-3;23;97;101;818;6,71;30;12,27;1;1;2
24;23;6;59;97;132;1674;26,76;37;9,27;1;1;2
54;23;0;11;98;111;2299;17,43;35;11,67;1;1;2
7;23;-5;21;98;100;878;4,37;37;16,93;1;1;1
31;23;1;15;96;112;2191;16,32;42;21,59;1;1;2
18;23;-4;20;98;105;1215;10,82;34;17,57;1;1;2
40;23;-1;29;95;111;1724;17,19;32;15,18;1;1;2
4;23;-3;22;98;100;854;4,87;37;17,00;1;1;1
1;23;-4;28;62;99;810;4,97;33;21,76;1;1;2
18;23;0;25;83;106;1298;14,51;27;16,00;1;1;1
2;23;-2;24;98;100;805;4,94;38;17,00;1;1;1
42;23;0;18;96;121;1800;19,61;28;16,29;1;1;2
29;23;5;65;83;126;2077,5;23,30;42;13,13;3;2;2
48;23;4;43;55;138;2193;22,03;33;23,68;1;1;1
46;23;1;31;28;108;1869;19,58;33;18,92;1;1;2
26;23;-2;19;95;108;1660,5;14,49;54;14,57;3;1;2
32;23;-1;81;92;108;1362;16,44;39;13,48;2;1;2
6;23;-1;25;96;101;858;4,83;31;16,41;1;1;2
32;23;0;89;92;105;1099,5;8,11;39;13,46;2;1;2
3;23;-2;29;62;100;849;5,17;33;23,26;1;1;2
27;23;0;17;68;107;1879;13,55;37;20,80;1;1;1
18;23;-2;9;83;104;1321;14,59;26;15,93;1;1;1
32;23;2;17;97;113;2256;17,00;37;13,31;1;1;2
67;23;3;7;94;125;2111;27,87;29;23,93;1;1;1
32;23;2;33;92;110;1616,5;16,22;40;13,48;2;1;2
44;23;-1;7;29;103;1779;17,91;32;16,91;1;1;2
43;24;1;18;96;123;1792;17,15;28;16,29;1;1;2
36;24;0;64;94;126;1703,5;20,22;49;12,68;1;1;2
26;24;-2;19;83;115;1825;19,36;28;15,50;1;1;1
26;24;0;24;83;118;1808;16,68;28;15,52;1;1;1
26;24;0;11;83;111;1726;17,02;29;15,59;1;1;1
28;24;0;8;83;112;1864;21,74;29;15,42;1;1;1
27;24;0;22;83;121;1907;21,85;29;15,36;1;1;1
23;24;-5;15;74;104;1109;6,69;33;20,29;1;1;1
25;24;-1;22;83;113;1680;20,31;28;15,67;1;1;1
28;24;0;59;92;113;1817,5;17,27;39;13,39;2;1;2
27;24;1;25;83;122;1964;21,85;29;15,36;1;1;1
5;24;-7;28;62;99;849;5,26;32;21,76;1;1;2
31;24;0;18;96;113;2228;16,83;42;21,57;1;1;2
24;24;-1;25;83;116;1730;19,08;28;15,72;1;1;1
5;24;-4;29;62;100;844;5,24;33;23,26;1;1;2
31;24;-1;11;97;114;2294;17,41;37;13,38;1;1;2
26;24;1;25;83;122;1909;22,90;29;15,32;1;1;1
23;24;-1;25;83;117;1723;17,94;28;15,76;1;1;1
54;24;1;9;98;125;2286;17,65;35;9,66;1;1;2
32;24;0;39;59;105;1353;14,68;35;25,54;1;1;1
24;24;1;15;83;113;1722;15,94;28;15,80;1;1;1
2;24;-7;21;97;100;809;5,07;38;20,34;1;1;2
28;24;-2;58;92;107;1817,5;15,13;39;13,36;2;1;2
18;24;3;77;97;133;1466;15,36;38;9,23;1;1;2
52;24;4;40;56;127;2237;22,67;32;23,51;1;1;1
26;24;-1;16;68;105;1860;12,44;36;20,77;1;1;1
17;24;-6;21;74;101;904;6,27;30;20,20;1;1;1
64;24;0;82;88;175;2076;42,44;36;19,35;1;1;2
25;24;1;26;83;120;1857;22,44;29;15,24;1;1;1
25;24;-2;23;98;103;1032;10,14;39;18,95;1;1;1
26;24;4;31;82;135;1953;26,11;30;14,66;1;1;1
7;24;-3;17;96;104;901;5,12;32;16,37;1;1;2
31;24;0;13;97;111;2256;19,08;37;13,47;1;1;2
22;24;2;42;82;129;1832;21,69;29;14,58;1;1;1
12;24;-9;26;62;99;861;5,26;33;21,76;1;1;1
9;24;-1;30;62;100;853;5,19;33;23,16;1;1;2
28;24;1;19;95;108;1700;21,05;53;14,54;3;1;2
42;24;2;12;95;114;1778;17,02;33;15,14;1;1;2
16;24;-2;20;98;102;868;4,73;30;14,69;1;1;2
30;24;1;21;92;110;1716,5;23,49;40;13,33;2;1;2
27;24;1;18;82;123;1949;21,18;30;14,72;1;1;1
62;24;0;53;92;150;2037;30,70;35;23,34;1;1;1
24;24;1;27;83;120;1809;21,39;29;15,08;1;1;1
30;24;-5;14;98;104;1006;11,33;35;15,22;1;1;1
11;24;-6;26;74;101;880;5,84;31;20,17;1;1;1
27;24;-3;33;62;100;1123;7,34;35;21,82;1;1;2
3;24;-7;24;74;101;860;4,87;32;20,17;1;1;2
1;24;-3;25;74;101;818;4,97;31;20,17;1;1;2
19;24;2;54;82;120;1662;17,50;28;14,52;1;1;1
21;24;-6;20;62;100;923;5,28;33;21,70;1;1;1
32;24;1;11;97;109;2198;16,23;37;13,54;1;1;2
23;24;0;30;83;120;1752;21,39;29;15,08;1;1;1
43;24;-1;7;29;103;1752;22,72;31;16,93;1;1;2
10;24;-3;27;62;100;871;5,98;33;23,09;1;1;1
12;24;-4;25;98;101;879;6,68;31;14,68;1;1;2
32;24;1;18;96;114;2268;17,60;42;21,55;1;1;2
29;24;-3;8;97;108;2168;15,82;37;13,58;1;1;2
33;24;0;75;60;110;1433;17,22;36;25,42;1;1;1
23;24;-2;29;83;114;1661;17,53;28;14,94;1;1;1
26;24;0;16;70;104;1839;12,09;35;20,73;1;1;1
25;24;-3;16;82;109;1621;14,82;29;14,88;1;1;1
24;24;0;30;98;103;1002;6,32;38;18,86;1;1;1
53;24;1;40;56;125;2277;23,74;32;23,36;1;1;1
13;24;-2;23;62;101;880;5,48;33;23,06;1;1;1
40;24;3;44;94;145;1805;14,83;35;15,10;1;1;2
25;24;-5;21;98;101;1006;5,69;33;15,15;1;1;2
22;24;2;31;95;117;1636;20,04;28;14,43;1;1;2
17;24;2;54;82;111;1443;14,34;28;14,48;1;1;1
32;24;0;97;60;108;827;8,08;39;13,93;2;1;2
32;25;0;84;60;106;1313;16,94;38;13,93;2;1;2
10;25;-2;17;96;106;1087;10,02;35;16,33;1;1;2
33;25;-7;15;97;106;980;13,48;28;19,21;1;1;1
9;25;-7;24;97;100;855;5,34;37;20,34;1;1;2
16;25;-9;22;98;100;891;5,05;31;15,15;1;1;2
26;25;0;10;70;103;1807;11,85;35;20,68;1;1;1
34;25;2;54;60;116;1507;16,83;37;25,29;1;1;2
23;25;-1;35;98;102;1018;5,99;36;18,75;1;1;1
35;25;4;84;61;116;1427;20,49;39;14,04;2;1;2
32;25;0;17;96;114;2300;17,60;42;21,52;1;1;2
37;25;3;44;94;139;1713;25,17;36;15,07;1;1;2
15;25;-2;46;82;106;1240;12,72;27;14,43;1;1;1
53;25;0;41;56;128;2320;24,99;32;23,22;1;1;1
9;25;-8;24;98;100;851;5,41;33;15,18;1;1;2
20;25;-1;26;95;111;1514;18,35;28;14,45;1;1;2
35;25;0;79;61;123;1568,5;22,66;42;14,13;2;1;2
5;25;-4;24;98;100;794;4,87;33;15,21;1;1;2
2;25;-3;26;98;100;799;4,51;32;15,21;1;1;2
45;25;2;55;95;118;1920;19,24;43;12,83;3;2;2
43;25;2;60;95;121;1845,5;19,49;43;12,84;3;2;2
26;25;-7;21;97;104;924;9,68;26;19,25;1;1;1
28;25;4;12;62;107;1954;15,87;37;23,23;1;1;2
25;25;0;15;61;109;2042;16,74;37;23,27;1;1;2
41;25;2;70;95;121;1736,5;19,99;42;12,85;3;2;2
23;25;0;40;98;101;1036;7,22;37;18,68;1;1;1
66;25;3;50;92;142;2082;26,23;35;23,27;1;1;1
27;25;-1;33;95;107;1674;14,19;54;14,51;3;1;2
25;25;1;27;61;111;2077;16,16;37;23,31;1;1;2
25;25;0;18;70;102;1747;11,44;35;20,64;1;1;1
33;25;0;13;95;113;2314;17,48;42;21,49;1;1;2
40;25;3;79;95;114;1663,5;17,05;42;12,84;3;2;2
35;25;1;34;60;109;1490;12,31;37;25,02;1;1;2
17;25;-2;47;82;105;1160;11,37;27;14,41;1;1;1
24;25;0;20;61;112;2053;16,06;37;23,35;1;1;1
34;25;3;67;94;132;1596;22,24;35;14,99;1;1;2
37;25;2;70;95;114;1663,5;17,24;42;12,83;3;2;2
53;25;0;40;56;130;2342;20,53;32;23,00;1;1;1
42;25;7;76;61;128;1700;24,30;44;14,20;2;1;2
24;25;3;30;61;116;2055;17,92;38;23,40;1;1;1
19;25;-7;38;97;106;1339;9,53;26;19,32;1;1;1
16;25;-5;22;97;100;877;5,33;36;20,33;1;1;2
21;25;-1;41;61;121;1998;17,92;39;23,42;1;1;1
33;25;0;7;95;112;2291;24,08;42;21,51;1;1;2
35;25;3;76;95;116;1575;17,16;41;12,83;3;2;2
25;26;2;62;98;101;1077;7,63;38;18,61;1;1;1
9;26;9;47;97;103;1372;16,28;34;9,14;1;1;2
24;26;-2;25;70;102;1713;10,69;35;20,60;1;1;1
22;26;0;45;61;112;1813;21,20;38;23,44;1;1;1
18;26;-1;50;97;117;1578;15,99;27;19,41;1;1;1
38;26;3;36;96;128;1726;15,00;36;15,55;1;1;2
42;26;0;75;61;133;1846,5;25,58;46;14,24;2;1;2
22;26;1;42;60;110;1664;14,78;38;23,41;1;1;1
28;26;-1;25;95;109;1709;21,41;54;14,47;3;1;2
32;26;1;80;95;115;1456,5;16,41;39;12,83;3;2;2
39;26;-2;18;97;108;1682;12,73;34;13,32;1;1;2
41;26;0;10;97;111;1731;16,44;33;13,33;1;1;2
32;26;-1;16;95;114;2188;17,50;42;21,49;1;1;2
39;26;0;9;97;104;1705;11,47;33;13,32;1;1;2
32;26;1;77;94;121;1462;19,56;35;14,93;1;1;2
21;26;2;45;60;112;1539;13,40;38;23,43;1;1;1
39;26;0;15;97;117;1764;12,27;33;13,34;1;1;2
35;26;1;43;96;127;1617;21,20;35;15,62;1;1;2
19;26;5;60;60;108;1382;16,15;37;23,45;1;1;1
39;26;4;22;97;133;1727;14,58;36;13,35;1;1;2
31;26;-1;28;95;112;2209;17,05;42;21,47;1;1;2
25;26;1;62;98;108;1133;11,69;39;18,60;1;1;1
18;26;0;42;97;129;1873;20,41;28;19,49;1;1;1
14;26;1;95;60;107;1107;12,68;38;23,42;1;1;1
32;26;0;84;95;107;1350;10,19;40;12,83;3;2;2
42;26;0;75;61;133;1957;21,13;47;14,26;2;1;2
21;26;-5;21;97;100;893;4,94;36;20,41;1;1;2
35;26;3;29;97;131;1639;22,63;36;13,34;1;1;2
32;26;1;38;95;116;2306;19,00;42;21,45;1;1;2
34;26;4;60;96;125;1523;17,80;36;15,66;1;1;2
14;26;5;31;60;115;1515;13,86;40;23,39;1;1;1
9;26;3;50;60;101;1464;17,97;38;23,34;1;1;1
46;26;-3;17;98;109;1974;21,74;35;9,79;1;1;1
32;26;1;60;97;120;1493;18,71;35;13,31;1;1;2
55;26;1;67;58;125;1759;25,02;33;22,68;1;1;1
32;26;0;38;60;102;1322;9,30;34;24,27;1;1;2
68;26;2;49;92;133;2130;26,01;35;23,25;1;1;1
32;26;3;9;95;106;740,5;18,27;41;12,86;3;2;2
6;26;-1;36;60;100;900;10,29;35;23,22;1;1;1
31;26;1;87;95;108;1304,5;10,33;57;16,79;3;1;2
13;26;0;13;96;108;2040;14,73;36;16,05;1;1;2
26;26;8;40;97;145;2096;26,49;30;19,53;1;1;1
27;26;2;60;98;108;1213;13,13;40;18,59;1;1;1
7;26;-4;28;60;100;882;5,62;34;23,11;1;1;1
31;26;3;59;97;134;1984;16,69;36;13,28;1;1;2
26;27;4;39;96;155;2192;31,51;38;15,62;1;1;2
29;27;8;51;95;112;1826,5;18,27;41;12,86;3;2;2
7;27;-1;60;59;111;1211;13,48;34;23,25;1;1;2
46;27;6;38;97;161;2085;35,17;36;12,03;1;1;2
11;27;-4;30;60;100;877;5,79;33;23,06;1;1;1
41;27;2;77;96;156;1940;26,16;37;11,93;1;1;2
3;27;-2;25;72;99;805;4,99;33;18,38;1;1;1
49;27;2;27;97;140;2099;29,53;37;12,13;1;1;2
28;27;5;24;96;134;2212;24,17;37;13,26;1;1;2
45;27;-1;20;98;115;1958;19,18;35;9,84;1;1;1
15;27;-4;27;60;100;905;5,34;33;23,10;1;1;1
55;27;0;64;58;139;1808;27,34;33;22,58;1;1;1
7;27;-4;50;59;99;1211;5,69;32;23,14;1;1;2
1;27;-3;25;96;102;802;5,31;31;14,46;1;1;2
39;27;3;7;97;118;1711;21,86;35;11,74;1;1;2
65;27;-2;8;95;112;2011;23,09;28;23,60;1;1;1
19;27;-3;19;60;100;1003;6,35;34;23,26;1;1;2
22;27;-2;15;60;102;926;5,81;34;23,45;1;1;2
11;27;-4;34;59;99;899;7,02;31;23,11;1;1;2
24;27;5;34;96;139;2009;29,51;37;13,20;1;1;2
34;27;5;60;96;177;2715;42,12;39;11,79;1;1;2
49;27;1;89;61;111;1448;20,16;41;14,15;2;1;2
29;27;2;51;98;112;1288;12,82;41;18,57;1;1;1
32;27;5;40;97;167;2353;34,65;30;19,52;1;1;1
46;27;0;15;97;110;2001;15,24;34;12,31;1;1;2
48;27;0;9;97;114;1991;23,31;35;12,23;1;1;2
46;27;-2;9;97;110;2018;17,17;35;12,26;1;1;2
18;27;2;43;96;139;1702;23,31;37;13,13;1;1;2
32;27;0;7;95;123;2244;22,79;28;14,47;1;1;2
5;27;-5;27;72;99;852;5,12;33;18,38;1;1;1
45;27;-1;36;77;103;853,5;7,08;39;14,65;3;2;2
36;27;2;53;97;128;1706;19,61;34;11,68;1;1;2
45;27;0;20;98;114;1969;14,97;35;9,86;1;1;1
57;27;1;61;58;146;1867;28,83;32;22,48;1;1;1
0;27;0;36;36;102;803;6,49;31;16,29;2;1;2
44;27;3;64;95;121;1818;19,41;59;16,60;3;1;2
0;27;0;28;95;103;753,5;4,24;52;14,14;3;1;2
17;27;2;66;97;123;1316;15,93;38;13,07;1;1;2
17;27;-2;7;70;102;1125;11,28;36;20,63;1;1;1
31;27;1;12;95;126;2250;22,92;28;14,46;1;1;2
45;27;0;79;78;103;1283;16,24;38;14,58;3;2;2
0;27;0;38;36;102;805,5;6,44;31;16,29;2;1;2
0;27;0;24;96;100;807;4,73;41;21,71;1;1;2
69;27;1;49;92;132;2175;26,85;35;23,18;1;1;1
0;27;-2;31;95;103;756;4,33;52;14,14;3;1;2
10;27;4;15;98;133;1736;23,26;42;17,80;1;1;1
31;27;2;54;98;112;1361;12,55;41;18,55;1;1;1
49;27;0;84;61;123;1517,5;22,30;43;14,12;2;1;2
32;27;5;15;95;106;814,5;8,44;52;10,16;3;1;2
32;27;0;8;97;130;1453;29,94;31;19,47;1;1;1
19;27;-4;39;30;102;801,5;6,38;30;15,40;1;1;2
6;27;0;53;98;106;1134;8,04;38;17,75;1;1;1
13;27;3;70;98;125;1801;21,63;44;17,85;1;1;1
2;28;-4;31;95;103;748,5;4,27;52;14,14;3;1;2
22;28;5;31;82;124;1781;21,68;30;14,32;1;1;1
46;28;0;78;95;107;881,5;10,77;57;16,36;3;1;2
30;28;2;15;95;132;2193;22,53;29;14,48;1;1;2
15;28;-2;29;70;102;1043;5,81;33;20,57;1;1;1
3;28;-4;24;96;102;850;5,12;31;14,46;1;1;2
34;28;2;67;97;120;1585;13,04;35;11,65;1;1;2
0;28;0;39;36;102;800,5;6,44;31;16,29;2;1;2
27;28;0;38;95;109;1641,5;17,49;52;10,15;3;1;2
59;28;2;39;58;141;1890;19,56;32;22,24;1;1;1
9;28;-8;27;72;99;857;5,26;32;18,26;1;1;1
47;28;1;80;95;114;1429;17,49;57;16,29;3;1;2
1;28;-3;40;97;100;797;5,33;32;9,07;1;1;2
46;28;1;23;98;110;1983;13,93;34;9,88;1;1;1
16;28;3;76;98;144;1892;20,21;42;17,90;1;1;1
6;28;0;39;98;101;855;5,17;37;17,71;1;1;1
0;28;0;39;36;103;798,5;6,33;30;16,67;2;1;2
0;28;0;25;96;100;793;4,66;40;21,71;1;1;2
28;28;1;27;95;122;2062;23,52;29;14,49;1;1;2
15;28;0;39;70;99;1105;7,43;33;20,55;1;1;1
0;28;0;38;36;102;795;6,36;31;16,29;2;1;2
33;28;2;49;98;115;1454;14,24;41;18,52;1;1;1
22;28;6;67;98;182;2285;32,34;43;17,98;1;1;1
